event_pk,line_out_depth,date_chl,collected_chl,hakai_id_chl,work_area_chl,site_id,lat_chl,long_chl,sampling_bout_chl,pressure_transducer_depth_chl,chl_phaeo_quality_level,chla_final_Bulk GF/F,chla_final_GF/F,date_nuts,collected_nuts,hakai_id_nuts,work_area_nuts,lat_nuts,long_nuts,sampling_bout_nuts,pressure_transducer_depth_nuts,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,quality_level,date,collected_poms,hakai_id,work_area,lat,long,sampling_bout,pressure_transducer_depth,acidified,acidification_method,volume,part,screen_size,preserved,analyzed,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,total_beam_n,ug_n,per_n,delta_air,corr_delta15n,total_beam_c,ug_c,per_c,delta_pdb,corr_delta13c,c_n,analyzing_lab,c_flag,n_flag,c_n_flag,row_flag,quality_level_poms,year,month,day,min_bottle_collection_t,max_bottle_collection_t,time_diff_mins,discrete_sample_timediff_flag,median_discrete_collected
119272,100,2016-05-09,2016-05-09T15:35:45Z,QCHL4439,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.0718163922823931,NA,2016-05-09,2016-05-09T15:35:45Z,QNUT2249,QUADRA,50.0307000000001,-125.0992,3,NA,NA,30.8178495982764,NA,uM,NA,NA,NA,NA,NA,2.36609946261602,48.3109341351998,NA,NA,NA,NA,NA,Technicianm,2016-05-09,2016-05-09T15:35:45Z,QX2435,QUADRA,50.0307000000001,-125.0992,3,NA,FALSE,None,1600,NA,NA,2016-05-09T21:35:47Z,NA,1,NA,NA,NA,NA,NA,28.1738293511442,NA,NA,6.44316619658852,NA,118.303320272561,NA,NA,-23.4016373755183,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,130,2016-05-09T15:35:44Z,2016-05-09T15:35:45Z,0.0166666666666667,,2016-05-09T15:35:45Z
119272,100,2016-05-09,2016-05-09T15:35:45Z,QCHL4439,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.0718163922823931,NA,2016-05-09,2016-05-09T15:35:45Z,QNUT2249,QUADRA,50.0307000000001,-125.0992,3,NA,NA,30.8178495982764,NA,uM,NA,NA,NA,NA,NA,2.36609946261602,48.3109341351998,NA,NA,NA,NA,NA,Technicianm,2016-05-09,2016-05-09T15:35:44Z,QX2436,QUADRA,50.0307000000001,-125.0992,3,NA,TRUE,Immersion,1600,NA,NA,2016-05-09T21:35:47Z,NA,1,NA,NA,NA,NA,NA,52.6926576048388,NA,NA,3.96110206277028,NA,125.235724780308,NA,NA,-24.0589184213483,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,130,2016-05-09T15:35:44Z,2016-05-09T15:35:45Z,0.0166666666666667,,2016-05-09T15:35:45Z
120610,0,2016-05-19,2016-05-19T14:45:56Z,QCHL4497,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,0.593562738622122,0.077387741325664,2016-05-19,2016-05-19T14:45:56Z,QNUT2164,QUADRA,50.0307000000001,-125.0992,4,NA,NA,0.399115938438145,NA,uM,NA,NA,NA,NA,NA,0.00840724021433006,1.64770456789548,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120610,5,2016-05-19,2016-05-19T14:45:56Z,QCHL4501,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,1.00694865139116,0.13097374988253,2016-05-19,2016-05-19T14:45:56Z,QNUT2165,QUADRA,50.0307000000001,-125.0992,4,NA,NA,0.158893654095495,NA,uM,NA,NA,NA,NA,NA,0.00299363004498739,1.53854995418669,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120610,10,2016-05-19,2016-05-19T14:45:56Z,QCHL4505,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,1.2991861861253,0.0401568084985056,2016-05-19,2016-05-19T14:45:56Z,QNUT2166,QUADRA,50.0307000000001,-125.0992,4,NA,NA,0.397119309496077,NA,uM,NA,NA,NA,NA,NA,0.00298877523653185,1.08712122338483,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120610,20,2016-05-19,2016-05-19T14:45:56Z,QCHL4509,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,1.54614345423889,0.0457530926455839,2016-05-19,2016-05-19T14:45:56Z,QNUT2167,QUADRA,50.0307000000001,-125.0992,4,NA,NA,12.7094006902415,NA,uM,NA,NA,NA,NA,NA,1.1842514728187301,22.8890867068629,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120610,30,2016-05-19,2016-05-19T14:45:56Z,QCHL4513,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,3.09476207038596,0.0419530769199885,2016-05-19,2016-05-19T14:45:56Z,QNUT2168,QUADRA,50.0307000000001,-125.0992,4,NA,NA,21.0952436056063,NA,uM,NA,NA,NA,NA,NA,1.8696085337755,35.1181023168985,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120610,100,2016-05-19,2016-05-19T14:45:56Z,QCHL4517,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,0.618808355043494,NA,2016-05-19,2016-05-19T14:45:56Z,QNUT2172,QUADRA,50.0307000000001,-125.0992,4,NA,NA,30.3639068677543,NA,uM,NA,NA,NA,NA,NA,2.46200650650647,51.8572634772744,NA,NA,NA,NA,NA,Technicianm,2016-05-19,2016-05-19T14:45:55Z,QX2403,QUADRA,50.0307000000001,-125.0992,4,NA,TRUE,Immersion,1900,NA,NA,2016-05-19T19:30:33Z,NA,1,NA,NA,NA,NA,NA,66.8857879460935,NA,NA,3.73919279161787,NA,312.882495633207,NA,NA,-26.1525482220807,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,140,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120610,100,2016-05-19,2016-05-19T14:45:56Z,QCHL4517,QUADRA,QU39,50.0307000000001,-125.0992,4,NA,Principal Investigator,0.618808355043494,NA,2016-05-19,2016-05-19T14:45:56Z,QNUT2172,QUADRA,50.0307000000001,-125.0992,4,NA,NA,30.3639068677543,NA,uM,NA,NA,NA,NA,NA,2.46200650650647,51.8572634772744,NA,NA,NA,NA,NA,Technicianm,2016-05-19,2016-05-19T14:45:56Z,QX2404,QUADRA,50.0307000000001,-125.0992,4,NA,FALSE,None,1900,NA,NA,2016-05-19T19:30:33Z,NA,1,NA,NA,NA,NA,NA,42.4271773615168,NA,NA,9.06675219602289,NA,337.619445027232,NA,NA,-25.2763667635549,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,140,2016-05-19T14:45:55Z,2016-05-19T14:45:56Z,0.0166666666666667,,2016-05-19T14:45:56Z
120611,260,2016-05-19,2016-05-19T15:34:50Z,QCHL4518,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.444312498595703,NA,2016-05-19,2016-05-19T15:34:50Z,QNUT2175,QUADRA,50.0307000000001,-125.0992,3,NA,NA,32.5376794222637,NA,uM,NA,NA,NA,NA,NA,2.92346730126882,71.3671166195898,NA,NA,NA,NA,NA,Technicianm,2016-05-19,2016-05-19T15:34:50Z,QX2406,QUADRA,50.0307000000001,-125.0992,3,NA,FALSE,None,1850,NA,NA,2016-05-19T19:30:57Z,NA,1,NA,NA,NA,NA,NA,35.3177734588493,NA,NA,7.458422871777,NA,217.541100113447,NA,NA,-22.0137176661531,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,140,2016-05-19T15:34:49Z,2016-05-19T15:34:50Z,0.0166666666666667,,2016-05-19T15:34:50Z
120611,260,2016-05-19,2016-05-19T15:34:50Z,QCHL4518,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.444312498595703,NA,2016-05-19,2016-05-19T15:34:50Z,QNUT2175,QUADRA,50.0307000000001,-125.0992,3,NA,NA,32.5376794222637,NA,uM,NA,NA,NA,NA,NA,2.92346730126882,71.3671166195898,NA,NA,NA,NA,NA,Technicianm,2016-05-19,2016-05-19T15:34:49Z,QX2407,QUADRA,50.0307000000001,-125.0992,3,NA,TRUE,Immersion,1850,NA,NA,2016-05-19T19:30:57Z,NA,1,NA,NA,NA,NA,NA,32.0553240603055,NA,NA,3.64328197135585,NA,186.863580060639,NA,NA,-22.072739063779,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,140,2016-05-19T15:34:49Z,2016-05-19T15:34:50Z,0.0166666666666667,,2016-05-19T15:34:50Z
133565,260,2016-05-30,2016-05-30T15:40:35Z,QCHL4529,QUADRA,QU39,50.0307000000001,-125.0992,2,NA,Principal Investigator,0.161314596006539,NA,2016-05-30,2016-05-30T15:40:35Z,QNUT2214,QUADRA,50.0307000000001,-125.0992,2,NA,NA,30.6518920700726,NA,uM,NA,NA,NA,NA,NA,2.88777381602413,70.8923264854076,NA,NA,NA,NA,NA,Technicianm,2016-05-30,2016-05-30T15:40:35Z,QX2420,QUADRA,50.0307000000001,-125.0992,2,NA,FALSE,None,1300,NA,NA,2016-05-30T15:20:59Z,NA,1,NA,NA,NA,NA,NA,53.6213968103249,NA,NA,6.12852880101266,NA,202.306015956112,NA,NA,-22.0580293552458,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,151,2016-05-30T15:38:40Z,2016-05-30T15:40:35Z,1.91666666666667,,2016-05-30T15:40:35Z
133565,260,2016-05-30,2016-05-30T15:40:35Z,QCHL4529,QUADRA,QU39,50.0307000000001,-125.0992,2,NA,Principal Investigator,0.161314596006539,NA,2016-05-30,2016-05-30T15:40:35Z,QNUT2214,QUADRA,50.0307000000001,-125.0992,2,NA,NA,30.6518920700726,NA,uM,NA,NA,NA,NA,NA,2.88777381602413,70.8923264854076,NA,NA,NA,NA,NA,Technicianm,2016-05-30,2016-05-30T15:40:34Z,QX2421,QUADRA,50.0307000000001,-125.0992,2,NA,TRUE,Immersion,1300,NA,NA,2016-05-30T15:20:59Z,NA,1,NA,NA,NA,NA,NA,36.4214056765233,NA,NA,3.28943454646692,NA,120.394126853139,NA,NA,-23.8092003977063,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,5,151,2016-05-30T15:38:40Z,2016-05-30T15:40:35Z,1.91666666666667,,2016-05-30T15:40:35Z
133566,0,2016-05-30,2016-05-30T16:07:04Z,QCHL4480,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.531658285340203,0.105628393045926,2016-05-30,2016-05-30T16:07:04Z,QNUT2178,QUADRA,50.0307000000001,-125.0992,3,NA,NA,0.26939917643659,NA,uM,NA,NA,NA,NA,NA,0.121401315844181,0,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-30T16:07:03Z,2016-05-30T16:07:04Z,0.0166666666666667,,2016-05-30T16:07:04Z
133566,5,2016-05-30,2016-05-30T16:07:04Z,QCHL4484,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.947732955057584,0.109305144673452,2016-05-30,2016-05-30T16:07:04Z,QNUT2179,QUADRA,50.0307000000001,-125.0992,3,NA,NA,0.285623416664441,NA,uM,NA,NA,NA,NA,NA,0.13043001921715,0.139899590146963,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-30T16:07:03Z,2016-05-30T16:07:04Z,0.0166666666666667,,2016-05-30T16:07:04Z
133566,20,2016-05-30,2016-05-30T16:07:04Z,QCHL4492,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,3.80470634795275,0.124342894164252,2016-05-30,2016-05-30T16:07:04Z,QNUT2181,QUADRA,50.0307000000001,-125.0992,3,NA,NA,6.53074200014419,NA,uM,NA,NA,NA,NA,NA,0.746447909635074,17.4873922906134,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-30T16:07:03Z,2016-05-30T16:07:04Z,0.0166666666666667,,2016-05-30T16:07:04Z
133566,30,2016-05-30,2016-05-30T16:07:04Z,QCHL4496,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,4.48723800743517,0.193757988902577,2016-05-30,2016-05-30T16:07:04Z,QNUT2182,QUADRA,50.0307000000001,-125.0992,3,NA,NA,19.6927432919296,NA,uM,NA,NA,NA,NA,NA,1.87628462284937,34.4025437233433,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-30T16:07:03Z,2016-05-30T16:07:04Z,0.0166666666666667,,2016-05-30T16:07:04Z
133566,100,2016-05-30,2016-05-30T16:07:04Z,QCHL4528,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.141719368202771,NA,2016-05-30,2016-05-30T16:07:04Z,QNUT2211,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.6338829162855,NA,uM,NA,NA,NA,NA,NA,2.47821393501132,49.4624877132762,NA,NA,NA,NA,NA,Technicianm,2016-05-30,2016-05-30T16:07:04Z,QX2418,QUADRA,50.0307000000001,-125.0992,3,NA,FALSE,None,1300,NA,NA,2016-05-30T16:30:48Z,NA,1,NA,NA,NA,NA,NA,16.8568703414571,NA,NA,9.12102163824552,NA,116.329380309683,NA,NA,-24.3952615931723,NA,UCDAVISSIF,NA,SVC,NA,Results,Technicianmr,2016,5,151,2016-05-30T16:07:03Z,2016-05-30T16:07:04Z,0.0166666666666667,,2016-05-30T16:07:04Z
133566,100,2016-05-30,2016-05-30T16:07:04Z,QCHL4528,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.141719368202771,NA,2016-05-30,2016-05-30T16:07:04Z,QNUT2211,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.6338829162855,NA,uM,NA,NA,NA,NA,NA,2.47821393501132,49.4624877132762,NA,NA,NA,NA,NA,Technicianm,2016-05-30,2016-05-30T16:07:03Z,QX2419,QUADRA,50.0307000000001,-125.0992,3,NA,TRUE,Immersion,1300,NA,NA,2016-05-30T16:30:48Z,NA,1,NA,NA,NA,NA,NA,17.5368356131583,NA,NA,7.31146334273965,NA,118.107764619779,NA,NA,-24.8950792144495,NA,UCDAVISSIF,NA,SVC,NA,Results,Technicianmr,2016,5,151,2016-05-30T16:07:03Z,2016-05-30T16:07:04Z,0.0166666666666667,,2016-05-30T16:07:04Z
136903,260,2016-06-20,2016-06-20T14:41:54Z,QCHL4684,QUADRA,QU39,50.0307000000001,-125.0992,2,NA,Principal Investigator,0.568924974165274,NA,2016-06-20,2016-06-20T14:41:54Z,QNUT2276,QUADRA,50.0307000000001,-125.0992,2,NA,NA,30.5943752753896,NA,uM,NA,NA,NA,NA,NA,2.82779379460163,60.0383679236134,NA,NA,NA,NA,NA,Technicianm,2016-06-20,2016-06-20T14:41:54Z,QX2557,QUADRA,50.0307000000001,-125.0992,2,NA,TRUE,Immersion,1900,NA,NA,2016-06-20T15:05:58Z,NA,1,NA,NA,NA,NA,NA,19.753735328411,NA,NA,10.326619625373,NA,137.561952748759,NA,NA,-23.4939123436365,NA,UCDAVISSIF,NA,SVC,NA,Results,Technicianmr,2016,6,172,2016-06-20T14:41:54Z,2016-06-20T14:41:54Z,0,,2016-06-20T14:41:54Z
136903,260,2016-06-20,2016-06-20T14:41:54Z,QCHL4684,QUADRA,QU39,50.0307000000001,-125.0992,2,NA,Principal Investigator,0.568924974165274,NA,2016-06-20,2016-06-20T14:41:54Z,QNUT2276,QUADRA,50.0307000000001,-125.0992,2,NA,NA,30.5943752753896,NA,uM,NA,NA,NA,NA,NA,2.82779379460163,60.0383679236134,NA,NA,NA,NA,NA,Technicianm,2016-06-20,2016-06-20T14:41:54Z,QX2558,QUADRA,50.0307000000001,-125.0992,2,NA,FALSE,None,1900,NA,NA,2016-06-20T15:05:58Z,NA,1,NA,NA,NA,NA,NA,20.4241645885779,NA,NA,9.48168048025441,NA,152.692152146183,NA,NA,-23.641127457045,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,6,172,2016-06-20T14:41:54Z,2016-06-20T14:41:54Z,0,,2016-06-20T14:41:54Z
136904,0,2016-06-20,2016-06-20T16:21:03Z,QCHL4679,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,1.98087569776213,0.302681579440402,2016-06-20,2016-06-20T16:21:03Z,QNUT2267,QUADRA,50.0307000000001,-125.0992,3,NA,NA,1.16101417955221,NA,uM,NA,NA,NA,NA,NA,0.242819708050857,6.9329089209601404,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
136904,5,2016-06-20,2016-06-20T16:21:03Z,QCHL4680,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,2.05906089193599,0.77540974595668,2016-06-20,2016-06-20T16:21:03Z,QNUT2266,QUADRA,50.0307000000001,-125.0992,3,NA,NA,1.27345852448991,NA,uM,NA,NA,NA,NA,NA,0.229773654143344,7.31351829722535,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
136904,10,2016-06-20,2016-06-20T16:21:03Z,QCHL4681,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,2.83948494612634,0.164678482652323,2016-06-20,2016-06-20T16:21:03Z,QNUT2265,QUADRA,50.0307000000001,-125.0992,3,NA,NA,3.83317214181841,NA,uM,NA,NA,NA,NA,NA,0.486677031427739,10.2349101132342,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
136904,20,2016-06-20,2016-06-20T16:21:03Z,QCHL4682,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.805286705055125,0.375499139664365,2016-06-20,2016-06-20T16:21:03Z,QNUT2264,QUADRA,50.0307000000001,-125.0992,3,NA,NA,18.5824077350246,NA,uM,NA,NA,NA,NA,NA,1.70686670569147,35.2537365241587,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
136904,30,2016-06-20,2016-06-20T16:21:03Z,QCHL4683,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.43408298987692,0.202457046815942,2016-06-20,2016-06-20T16:21:03Z,QNUT2273,QUADRA,50.0307000000001,-125.0992,3,NA,NA,25.9141695305659,NA,uM,NA,NA,NA,NA,NA,2.17947201117708,44.8201402323334,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
136904,100,2016-06-20,2016-06-20T16:21:03Z,QCHL4685,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.582787950935162,NA,2016-06-20,2016-06-20T16:21:03Z,QNUT2269,QUADRA,50.0307000000001,-125.0992,3,NA,NA,31.4405616636837,NA,uM,NA,NA,NA,NA,NA,2.53885983275422,53.4391596017888,NA,NA,NA,NA,NA,Technicianm,2016-06-20,2016-06-20T16:21:03Z,QX2564,QUADRA,50.0307000000001,-125.0992,3,NA,FALSE,None,2000,NA,NA,2016-06-21T04:00:39Z,NA,1,NA,NA,NA,NA,NA,29.286241502952,NA,NA,8.15143150280928,NA,160.113262874531,NA,NA,-22.8886106937092,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,6,172,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
136904,100,2016-06-20,2016-06-20T16:21:03Z,QCHL4685,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,0.582787950935162,NA,2016-06-20,2016-06-20T16:21:03Z,QNUT2269,QUADRA,50.0307000000001,-125.0992,3,NA,NA,31.4405616636837,NA,uM,NA,NA,NA,NA,NA,2.53885983275422,53.4391596017888,NA,NA,NA,NA,NA,Technicianm,2016-06-20,2016-06-20T16:21:03Z,QX2565,QUADRA,50.0307000000001,-125.0992,3,NA,TRUE,Immersion,2000,NA,NA,2016-06-21T04:00:39Z,NA,1,NA,NA,NA,NA,NA,32.2666780165967,NA,NA,7.15826114435079,NA,157.120136311084,NA,NA,-23.1763005779307,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,6,172,2016-06-20T16:21:03Z,2016-06-20T16:21:03Z,0,,2016-06-20T16:21:03Z
137722,260,2016-06-30,2016-06-30T15:24:34Z,QCHL4637,QUADRA,QU39,50.0307000000001,-125.0992,2,NA,Principal Investigator,0.0177133331767549,NA,2016-06-30,2016-06-30T15:24:34Z,QNUT2305,QUADRA,50.0307000000001,-125.0992,2,NA,NA,29.2233355098345,NA,uM,NA,NA,NA,NA,NA,2.8241377681028,63.9470193606442,NA,NA,NA,NA,NA,Technicianm,2016-06-30,2016-06-30T14:55:40Z,QX2596,QUADRA,50.0307000000001,-125.0992,2,NA,FALSE,None,1500,NA,NA,2016-06-30T15:06:46Z,NA,1,NA,NA,NA,NA,NA,37.5847280624463,NA,NA,8.57090040824357,NA,190.448728782416,NA,NA,-21.7569111122678,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,6,182,2016-06-30T14:55:40Z,2016-06-30T15:24:34Z,28.9,,2016-06-30T15:24:34Z
137722,260,2016-06-30,2016-06-30T15:24:34Z,QCHL4637,QUADRA,QU39,50.0307000000001,-125.0992,2,NA,Principal Investigator,0.0177133331767549,NA,2016-06-30,2016-06-30T15:24:34Z,QNUT2305,QUADRA,50.0307000000001,-125.0992,2,NA,NA,29.2233355098345,NA,uM,NA,NA,NA,NA,NA,2.8241377681028,63.9470193606442,NA,NA,NA,NA,NA,Technicianm,2016-06-30,2016-06-30T14:55:40Z,QX2597,QUADRA,50.0307000000001,-125.0992,2,NA,TRUE,Immersion,1500,NA,NA,2016-06-30T15:06:45Z,NA,1,NA,NA,NA,NA,NA,29.5258696806238,NA,NA,9.51678506909636,NA,165.870081408848,NA,NA,-22.7288681763786,NA,UCDAVISSIF,NA,NA,NA,Results,Technicianmr,2016,6,182,2016-06-30T14:55:40Z,2016-06-30T15:24:34Z,28.9,,2016-06-30T15:24:34Z
137723,0,2016-06-30,2016-07-01T03:35:17Z,QCHL4706,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,4.97497851786479,0.684350510639427,2016-06-30,2016-07-01T03:35:17Z,QNUT2292,QUADRA,50.0307000000001,-125.0992,3,NA,NA,3.62019863686325,NA,uM,NA,NA,NA,NA,NA,0.646592413149637,24.7936688201535,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-01T03:35:16Z,2016-07-01T03:35:17Z,0.0166666666666667,,2016-07-01T03:35:17Z
137723,5,2016-06-30,2016-07-01T03:35:17Z,QCHL4707,QUADRA,QU39,50.0307000000001,-125.0992,3,NA,Principal Investigator,4.20135986511937,0.506678957008553,2016-06-30,2016-07-01T03:35:17Z,QNUT2293,QUADRA,50.0307000000001,-125.0992,3,NA,NA,4.15228811288304,NA,uM,NA,NA,NA,NA,NA,0.676527282594644,24.9337262432859,NA,NA,NA,NA,NA,Technicianm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-01T03:35:16Z,2016-07-01T03:35:17Z,0.0166666666666667,,2016-07-01T03:35:17Z
